	ID	Name	Organisms	Tissues	Assays	Sexes	Cell Count	Explorer URL	S3 URIs
113	4d31941b-7abc-4963-bf0c-2021998bc3bc	Spatial transcriptomics in the healthy human kidney: Puck_200115_11	['Homo sapiens']	['cortex of kidney']	['Slide-seq']	['male']	25166	https://cellxgene.dev.single-cell.czi.technology/e/4d31941b-7abc-4963-bf0c-2021998bc3bc.cxg/	['s3://hosted-cellxgene-dev/4d31941b-7abc-4963-bf0c-2021998bc3bc.cxg/', 's3://corpora-data-dev/4d31941b-7abc-4963-bf0c-2021998bc3bc/local.h5ad', 's3://corpora-data-dev/4d31941b-7abc-4963-bf0c-2021998bc3bc/local.rds']
114	821c79aa-044e-40cf-b331-0fe3edd48019	Mesenteric fat pad — A single-cell transcriptomic atlas characterizes ageing tissues in the mouse	['Mus musculus']	['mesenteric fat pad']	['Smart-seq2']	['female', 'male']	3014	https://cellxgene.dev.single-cell.czi.technology/e/821c79aa-044e-40cf-b331-0fe3edd48019.cxg/	['s3://corpora-data-dev/ad1ef043-e2e0-4c1a-8bbd-50fe24345692/local.h5ad', 's3://hosted-cellxgene-dev/ad1ef043-e2e0-4c1a-8bbd-50fe24345692.cxg/', 's3://corpora-data-dev/ad1ef043-e2e0-4c1a-8bbd-50fe24345692/local.rds']
115	51e353b3-c8fe-4e8c-b912-e75c9bc28a66	Spatial transcriptomics in the healthy human kidney: Puck_200115_15	['Homo sapiens']	['cortex of kidney']	['Slide-seq']	['male']	20245	https://cellxgene.dev.single-cell.czi.technology/e/51e353b3-c8fe-4e8c-b912-e75c9bc28a66.cxg/	['s3://hosted-cellxgene-dev/51e353b3-c8fe-4e8c-b912-e75c9bc28a66.cxg/', 's3://corpora-data-dev/51e353b3-c8fe-4e8c-b912-e75c9bc28a66/local.h5ad', 's3://corpora-data-dev/51e353b3-c8fe-4e8c-b912-e75c9bc28a66/local.rds']
116	8a554710-08bc-4005-87cd-da9675bdc2e7	82 years old female - Fresh PBMCs (1 day post-intubation)	['Homo sapiens']	['blood']	["10x 3' v3"]	['female']	4232	https://cellxgene.dev.single-cell.czi.technology/e/8a554710-08bc-4005-87cd-da9675bdc2e7.cxg/	['s3://hosted-cellxgene-dev/af9d8c03-696c-4997-bde8-8ef00844881b.cxg/', 's3://corpora-data-dev/af9d8c03-696c-4997-bde8-8ef00844881b/local.h5ad', 's3://corpora-data-dev/af9d8c03-696c-4997-bde8-8ef00844881b/local.rds']
117	84f1a631-910b-4fbb-9f76-d915a07316d2	Atrial cardiomyocytes — Cells of the adult human heart	['Homo sapiens']	['left cardiac atrium', 'right cardiac atrium']	["10x 3' v2", "10x 3' v3"]	['female', 'male']	23483	https://cellxgene.dev.single-cell.czi.technology/e/84f1a631-910b-4fbb-9f76-d915a07316d2.cxg/	['s3://hosted-cellxgene-dev/82419212-3808-4d38-804b-f8cf1b9a7d8c.cxg/', 's3://corpora-data-dev/82419212-3808-4d38-804b-f8cf1b9a7d8c/local.rds', 's3://corpora-data-dev/82419212-3808-4d38-804b-f8cf1b9a7d8c/local.h5ad']
118	85c60876-7f35-40c5-a256-7808d84c6ba5	Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease - Excitatory	['Homo sapiens']	['prefrontal cortex']	["10x 3' v2", "10x 3' v3"]	['female', 'male']	96129	https://cellxgene.dev.single-cell.czi.technology/e/85c60876-7f35-40c5-a256-7808d84c6ba5.cxg/	['s3://corpora-data-dev/2292f42f-4be3-44e5-910d-9761ffd7a77c/local.h5ad', 's3://hosted-cellxgene-dev/2292f42f-4be3-44e5-910d-9761ffd7a77c.cxg/', 's3://corpora-data-dev/2292f42f-4be3-44e5-910d-9761ffd7a77c/local.rds']
119	03c0e874-f984-4e6c-9d2a-26ef8507dbbc	Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Mouse Epithelial Cells	['Mus musculus']	['prostate gland', 'urethra']	["10x 3' v2", "10x 3' v3"]	['male']	50206	https://cellxgene.dev.single-cell.czi.technology/e/03c0e874-f984-4e6c-9d2a-26ef8507dbbc.cxg/	['s3://hosted-cellxgene-dev/d40709e2-71b8-46d0-86b1-dbaa1d2f2fa7.cxg/', 's3://corpora-data-dev/d40709e2-71b8-46d0-86b1-dbaa1d2f2fa7/local.h5ad', 's3://corpora-data-dev/d40709e2-71b8-46d0-86b1-dbaa1d2f2fa7/local.rds']
120	53ea4f06-0319-4b13-8e9d-e2581023aab7	Spatial transcriptomics in the healthy human kidney: Puck_200104_17	['Homo sapiens']	['renal medulla']	['Slide-seq']	['male']	17777	https://cellxgene.dev.single-cell.czi.technology/e/53ea4f06-0319-4b13-8e9d-e2581023aab7.cxg/	['s3://hosted-cellxgene-dev/53ea4f06-0319-4b13-8e9d-e2581023aab7.cxg/', 's3://corpora-data-dev/53ea4f06-0319-4b13-8e9d-e2581023aab7/local.h5ad', 's3://corpora-data-dev/53ea4f06-0319-4b13-8e9d-e2581023aab7/local.rds']
121	04b0eb97-d816-44bb-93a5-8b2968791aa0	Spatiotemporal analysis of human intestinal development at single-cell resolution: Pericytes	['Homo sapiens']	['intestine']	["10x 3' v3"]	['unknown']	4163	https://cellxgene.dev.single-cell.czi.technology/e/04b0eb97-d816-44bb-93a5-8b2968791aa0.cxg/	['s3://hosted-cellxgene-dev/f5edff8f-41aa-4e28-91a5-a8c5a1136fcd.cxg/', 's3://corpora-data-dev/f5edff8f-41aa-4e28-91a5-a8c5a1136fcd/local.h5ad', 's3://corpora-data-dev/f5edff8f-41aa-4e28-91a5-a8c5a1136fcd/local.rds']
122	72ed5f5b-e685-474d-b436-3bcc8c597e8e	Spatial transcriptomics in mouse: Puck_191112_04	['Mus musculus']	['kidney']	['Slide-seq']	['male']	13822	https://cellxgene.dev.single-cell.czi.technology/e/72ed5f5b-e685-474d-b436-3bcc8c597e8e.cxg/	['s3://corpora-data-dev/72ed5f5b-e685-474d-b436-3bcc8c597e8e/local.h5ad', 's3://hosted-cellxgene-dev/72ed5f5b-e685-474d-b436-3bcc8c597e8e.cxg/', 's3://corpora-data-dev/72ed5f5b-e685-474d-b436-3bcc8c597e8e/local.rds']
123	108c2b65-4ea9-4792-8b5b-451842faf35b	Massively multiplex chemical transcriptomics at single-cell resolution - A549	['Homo sapiens']	['epithelial cell of alveolus of lung (cell culture)']	['sci-RNA-seq']	['male']	143015	https://cellxgene.dev.single-cell.czi.technology/e/Single_cell_drug_screening_a549-42-remixed.cxg/	['s3://hosted-cellxgene-dev/f35f519e-7b48-461d-b534-fd93b59ca9d4.cxg/', 's3://corpora-data-dev/f35f519e-7b48-461d-b534-fd93b59ca9d4/local.h5ad', 's3://corpora-data-dev/f35f519e-7b48-461d-b534-fd93b59ca9d4/local.rds']
124	86b37b3c-1e5e-46a9-aecc-2d95b6a38d4b	Human cortical expansion involves diversification and specialization of supragranular intratelencephalic-projecting neurons	['Homo sapiens']	['frontal cortex', 'occipital cortex', 'parietal cortex', 'temporal cortex']	['Patch-seq']	['female', 'male', 'unknown']	385	https://cellxgene.dev.single-cell.czi.technology/e/86b37b3c-1e5e-46a9-aecc-2d95b6a38d4b.cxg/	['s3://hosted-cellxgene-dev/86b37b3c-1e5e-46a9-aecc-2d95b6a38d4b.cxg/', 's3://corpora-data-dev/86b37b3c-1e5e-46a9-aecc-2d95b6a38d4b/local.h5ad', 's3://corpora-data-dev/86b37b3c-1e5e-46a9-aecc-2d95b6a38d4b/local.rds']
125	873ff933-4fda-4936-9a70-67df11af90ac	Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: SFG excitatory neurons	['Homo sapiens']	['superior frontal gyrus']	["10x 3' v2"]	['male']	15833	https://cellxgene.dev.single-cell.czi.technology/e/kampmann_SFG_Exc.cxg/	['s3://corpora-data-dev/7874a397-5ef5-4e9b-bd7e-c7844a68f3fc/local.rds', 's3://hosted-cellxgene-dev/7874a397-5ef5-4e9b-bd7e-c7844a68f3fc.cxg/', 's3://corpora-data-dev/7874a397-5ef5-4e9b-bd7e-c7844a68f3fc/local.h5ad']
126	88c483bf-477d-4be5-90d3-4fb101dd601f	Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Epithelial Cells	['Homo sapiens']	['peripheral zone of prostate', 'transition zone of prostate']	["10x 3' v2"]	['male']	25186	https://cellxgene.dev.single-cell.czi.technology/e/88c483bf-477d-4be5-90d3-4fb101dd601f.cxg/	['s3://corpora-data-dev/acfea51e-051a-4fde-ad1e-e0ff829123af/local.h5ad', 's3://hosted-cellxgene-dev/acfea51e-051a-4fde-ad1e-e0ff829123af.cxg/', 's3://corpora-data-dev/acfea51e-051a-4fde-ad1e-e0ff829123af/local.rds']
127	75ad2833-81ac-4bc4-8dea-30bb2226acb1	Spatial transcriptomics in mouse: Puck_191223_23	['Mus musculus']	['kidney']	['Slide-seq']	['male']	25757	https://cellxgene.dev.single-cell.czi.technology/e/75ad2833-81ac-4bc4-8dea-30bb2226acb1.cxg/	['s3://corpora-data-dev/75ad2833-81ac-4bc4-8dea-30bb2226acb1/local.h5ad', 's3://hosted-cellxgene-dev/75ad2833-81ac-4bc4-8dea-30bb2226acb1.cxg/', 's3://corpora-data-dev/75ad2833-81ac-4bc4-8dea-30bb2226acb1/local.rds']
128	55158af8-7de6-48d5-8aa3-0088ebd7cd4a	Spatial transcriptomics in the healthy human kidney: Puck_200104_23	['Homo sapiens']	['renal medulla']	['Slide-seq']	['male']	16234	https://cellxgene.dev.single-cell.czi.technology/e/55158af8-7de6-48d5-8aa3-0088ebd7cd4a.cxg/	['s3://hosted-cellxgene-dev/55158af8-7de6-48d5-8aa3-0088ebd7cd4a.cxg/', 's3://corpora-data-dev/55158af8-7de6-48d5-8aa3-0088ebd7cd4a/local.h5ad', 's3://corpora-data-dev/55158af8-7de6-48d5-8aa3-0088ebd7cd4a/local.rds']
129	5f84ba14-4431-4d49-a88f-514cad5a30c8	Spatial transcriptomics in the healthy human kidney: Puck_200104_21	['Homo sapiens']	['renal medulla']	['Slide-seq']	['male']	22852	https://cellxgene.dev.single-cell.czi.technology/e/5f84ba14-4431-4d49-a88f-514cad5a30c8.cxg/	['s3://hosted-cellxgene-dev/5f84ba14-4431-4d49-a88f-514cad5a30c8.cxg/', 's3://corpora-data-dev/5f84ba14-4431-4d49-a88f-514cad5a30c8/local.h5ad', 's3://corpora-data-dev/5f84ba14-4431-4d49-a88f-514cad5a30c8/local.rds']
130	1492eb6b-7d50-4c4d-94ac-c801a7d5555c	Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: SFG inhibitory neurons	['Homo sapiens']	['superior frontal gyrus']	["10x 3' v2"]	['male']	7506	https://cellxgene.dev.single-cell.czi.technology/e/kampmann_SFG_Inh.cxg/	['s3://hosted-cellxgene-dev/bba64f93-26b3-4f96-92fc-87e1137d4a84.cxg/', 's3://corpora-data-dev/bba64f93-26b3-4f96-92fc-87e1137d4a84/local.h5ad', 's3://corpora-data-dev/bba64f93-26b3-4f96-92fc-87e1137d4a84/local.rds']
131	b25f3834-69b3-4d87-a272-3938432d1f30	82 years old female - Airway Wash (1 day post-intubation)	['Homo sapiens']	['respiratory airway']	["10x 3' v3"]	['female']	1074	https://cellxgene.dev.single-cell.czi.technology/e/b25f3834-69b3-4d87-a272-3938432d1f30.cxg/	['s3://corpora-data-dev/97498092-68f0-4e0b-838b-919a08a9afa0/local.h5ad', 's3://hosted-cellxgene-dev/97498092-68f0-4e0b-838b-919a08a9afa0.cxg/', 's3://corpora-data-dev/97498092-68f0-4e0b-838b-919a08a9afa0/local.rds']
132	1a0610d8-1339-479b-b261-7fb586c3dab9	Trachea - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x	['Mus musculus']	['trachea']	["10x 3' v2"]	['male']	7976	https://cellxgene.dev.single-cell.czi.technology/e/1a0610d8-1339-479b-b261-7fb586c3dab9.cxg/	['s3://hosted-cellxgene-dev/015fbdae-6a5e-4e99-bf83-c01f5a5bd5d3.cxg/', 's3://corpora-data-dev/015fbdae-6a5e-4e99-bf83-c01f5a5bd5d3/local.h5ad', 's3://corpora-data-dev/015fbdae-6a5e-4e99-bf83-c01f5a5bd5d3/local.rds']
133	8b2e5453-faf7-46ea-9073-aea69b283cb7	Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - All Human Cells	['Homo sapiens']	['peripheral zone of prostate', 'transition zone of prostate']	["10x 3' v2"]	['male']	28847	https://cellxgene.dev.single-cell.czi.technology/e/8b2e5453-faf7-46ea-9073-aea69b283cb7.cxg/	['s3://corpora-data-dev/dc2fbe20-36a3-47c5-8541-050a281a12d2/local.h5ad', 's3://hosted-cellxgene-dev/dc2fbe20-36a3-47c5-8541-050a281a12d2.cxg/', 's3://corpora-data-dev/dc2fbe20-36a3-47c5-8541-050a281a12d2/local.rds']
134	1d29fd10-c8b3-4611-b0ac-3c578125adbf	Skin of body - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2	['Mus musculus']	['skin of body']	['Smart-seq2']	['female', 'male']	4860	https://cellxgene.dev.single-cell.czi.technology/e/1d29fd10-c8b3-4611-b0ac-3c578125adbf.cxg/	['s3://corpora-data-dev/d8ba50af-14ee-4bcb-a95a-abef9e9fba06/local.h5ad', 's3://hosted-cellxgene-dev/d8ba50af-14ee-4bcb-a95a-abef9e9fba06.cxg/', 's3://corpora-data-dev/d8ba50af-14ee-4bcb-a95a-abef9e9fba06/local.rds']
135	8c42cfd0-0b0a-46d5-910c-fc833d83c45e	Krasnow Lab Human Lung Cell Atlas, 10X	['Homo sapiens']	['blood', 'lung']	["10x 3' v2"]	['female', 'male']	65662	https://cellxgene.dev.single-cell.czi.technology/e/krasnow_lab_human_lung_cell_atlas_10x-1-remixed.cxg/	['s3://hosted-cellxgene-dev/72686947-0937-4a16-a2b2-a5d20821738b.cxg/', 's3://corpora-data-dev/72686947-0937-4a16-a2b2-a5d20821738b/local.h5ad', 's3://corpora-data-dev/72686947-0937-4a16-a2b2-a5d20821738b/local.rds']
136	6a7c4462-334e-45a4-8aa4-28d3733bbbac	Spatial transcriptomics in the healthy human kidney: Puck_200121_03	['Homo sapiens']	['renal medulla']	['Slide-seq']	['male']	18730	https://cellxgene.dev.single-cell.czi.technology/e/6a7c4462-334e-45a4-8aa4-28d3733bbbac.cxg/	['s3://corpora-data-dev/6a7c4462-334e-45a4-8aa4-28d3733bbbac/local.rds', 's3://hosted-cellxgene-dev/6a7c4462-334e-45a4-8aa4-28d3733bbbac.cxg/', 's3://corpora-data-dev/6a7c4462-334e-45a4-8aa4-28d3733bbbac/local.h5ad']
137	6d62fc4d-052e-4bb4-92ed-55785502a02c	Spatial transcriptomics in the healthy human kidney: Puck_200115_18	['Homo sapiens']	['renal medulla']	['Slide-seq']	['male']	24675	https://cellxgene.dev.single-cell.czi.technology/e/6d62fc4d-052e-4bb4-92ed-55785502a02c.cxg/	['s3://corpora-data-dev/6d62fc4d-052e-4bb4-92ed-55785502a02c/local.rds', 's3://hosted-cellxgene-dev/6d62fc4d-052e-4bb4-92ed-55785502a02c.cxg/', 's3://corpora-data-dev/6d62fc4d-052e-4bb4-92ed-55785502a02c/local.h5ad']
138	1efd4700-87dd-4b45-8762-11ba3fea7a65	Heart - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2	['Mus musculus']	['heart']	['Smart-seq2']	['female', 'male']	9669	https://cellxgene.dev.single-cell.czi.technology/e/1efd4700-87dd-4b45-8762-11ba3fea7a65.cxg/	['s3://corpora-data-dev/5c47c5dd-c606-482d-b6eb-7087b1188823/local.rds', 's3://hosted-cellxgene-dev/5c47c5dd-c606-482d-b6eb-7087b1188823.cxg/', 's3://corpora-data-dev/5c47c5dd-c606-482d-b6eb-7087b1188823/local.h5ad']
139	6ebb6e9b-efd0-4e02-a49a-4bf3c732203b	Spatial transcriptomics in the healthy human kidney: Puck_200104_18	['Homo sapiens']	['renal medulla']	['Slide-seq']	['male']	17704	https://cellxgene.dev.single-cell.czi.technology/e/6ebb6e9b-efd0-4e02-a49a-4bf3c732203b.cxg/	['s3://hosted-cellxgene-dev/6ebb6e9b-efd0-4e02-a49a-4bf3c732203b.cxg/', 's3://corpora-data-dev/6ebb6e9b-efd0-4e02-a49a-4bf3c732203b/local.h5ad', 's3://corpora-data-dev/6ebb6e9b-efd0-4e02-a49a-4bf3c732203b/local.rds']
140	1fe63353-9e75-4824-aa30-ed8d84be748c	Heart - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x	['Mus musculus']	['heart']	["10x 3' v2"]	['female', 'male']	8613	https://cellxgene.dev.single-cell.czi.technology/e/1fe63353-9e75-4824-aa30-ed8d84be748c.cxg/	['s3://hosted-cellxgene-dev/ed930761-2419-4d80-b9d7-4522f5e94dcf.cxg/', 's3://corpora-data-dev/ed930761-2419-4d80-b9d7-4522f5e94dcf/local.h5ad', 's3://corpora-data-dev/ed930761-2419-4d80-b9d7-4522f5e94dcf/local.rds']
141	7d98cc44-b090-4dc8-804f-2750c84fe9d7	49 years old male - Airway Wash (1 day post-intubation)	['Homo sapiens']	['respiratory airway']	["10x 3' v3"]	['male']	2489	https://cellxgene.dev.single-cell.czi.technology/e/7d98cc44-b090-4dc8-804f-2750c84fe9d7.cxg/	['s3://hosted-cellxgene-dev/514c8be7-1699-45b8-9a12-6f753be2cc59.cxg/', 's3://corpora-data-dev/514c8be7-1699-45b8-9a12-6f753be2cc59/local.h5ad', 's3://corpora-data-dev/514c8be7-1699-45b8-9a12-6f753be2cc59/local.rds']
142	8f1bc86b-7976-4826-8602-f5266160ad86	Brown adipose tissue — A single-cell transcriptomic atlas characterizes ageing tissues in the mouse	['Mus musculus']	['brown adipose tissue']	['Smart-seq2']	['female', 'male']	2223	https://cellxgene.dev.single-cell.czi.technology/e/8f1bc86b-7976-4826-8602-f5266160ad86.cxg/	['s3://hosted-cellxgene-dev/568e0142-1663-4481-b65f-dcdd92579054.cxg/', 's3://corpora-data-dev/568e0142-1663-4481-b65f-dcdd92579054/local.h5ad', 's3://corpora-data-dev/568e0142-1663-4481-b65f-dcdd92579054/local.rds']
143	34cb364a-c405-478e-8cdd-48a69ae5c5b4	Spatial transcriptomics in the healthy human kidney: Puck_200115_05	['Homo sapiens']	['cortex of kidney']	['Slide-seq']	['male']	29921	https://cellxgene.dev.single-cell.czi.technology/e/34cb364a-c405-478e-8cdd-48a69ae5c5b4.cxg/	['s3://corpora-data-dev/34cb364a-c405-478e-8cdd-48a69ae5c5b4/local.h5ad', 's3://corpora-data-dev/34cb364a-c405-478e-8cdd-48a69ae5c5b4/local.rds', 's3://hosted-cellxgene-dev/34cb364a-c405-478e-8cdd-48a69ae5c5b4.cxg/']
144	21d3e683-80a4-4d9b-bc89-ebb2df513dde	Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Adaptive Cells	['Homo sapiens']	['blood']	["10x 5' v1"]	['female', 'male']	246964	https://cellxgene.dev.single-cell.czi.technology/e/21d3e683-80a4-4d9b-bc89-ebb2df513dde.cxg/	['s3://hosted-cellxgene-dev/d571d7b3-84c7-4610-a994-c014ffd0eda8.cxg/', 's3://corpora-data-dev/d571d7b3-84c7-4610-a994-c014ffd0eda8/local.rds', 's3://corpora-data-dev/d571d7b3-84c7-4610-a994-c014ffd0eda8/local.h5ad']
145	055ca631-6ffb-40de-815e-b931e10718c0	Individual Single-Cell RNA-seq PBMC Data from Wilk et al.	['Homo sapiens']	['blood']	['Seq-Well']	['female', 'male']	41305	https://cellxgene.dev.single-cell.czi.technology/e/055ca631-6ffb-40de-815e-b931e10718c0.cxg/	['s3://corpora-data-dev/f36cc58f-5df4-49ef-b50d-67b038f8dd45/local.h5ad', 's3://corpora-data-dev/f36cc58f-5df4-49ef-b50d-67b038f8dd45/local.rds', 's3://hosted-cellxgene-dev/f36cc58f-5df4-49ef-b50d-67b038f8dd45.cxg/']
146	7139f99f-c610-43b8-bb06-4280acb1c987	Spatial transcriptomics in the healthy human kidney: Puck_200113_08	['Homo sapiens']	['cortex of kidney']	['Slide-seq']	['female']	23145	https://cellxgene.dev.single-cell.czi.technology/e/7139f99f-c610-43b8-bb06-4280acb1c987.cxg/	['s3://corpora-data-dev/7139f99f-c610-43b8-bb06-4280acb1c987/local.rds', 's3://hosted-cellxgene-dev/7139f99f-c610-43b8-bb06-4280acb1c987.cxg/', 's3://corpora-data-dev/7139f99f-c610-43b8-bb06-4280acb1c987/local.h5ad']
147	93966790-bbfa-420f-aa85-bc5ca51d9c96	Bladder lumen - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x	['Mus musculus']	['bladder lumen']	["10x 3' v2"]	['female', 'male']	8945	https://cellxgene.dev.single-cell.czi.technology/e/93966790-bbfa-420f-aa85-bc5ca51d9c96.cxg/	['s3://corpora-data-dev/7857dfb0-f13e-49bc-ba41-cbcc0ac3bbda/local.rds', 's3://hosted-cellxgene-dev/7857dfb0-f13e-49bc-ba41-cbcc0ac3bbda.cxg/', 's3://corpora-data-dev/7857dfb0-f13e-49bc-ba41-cbcc0ac3bbda/local.h5ad']
148	01c93cf6-b695-4e30-a26e-121ae8b16a9e	66 years old female - Fresh PBMCs (7 days post-intubation)	['Homo sapiens']	['blood']	["10x 3' v3"]	['female']	3726	https://cellxgene.dev.single-cell.czi.technology/e/01c93cf6-b695-4e30-a26e-121ae8b16a9e.cxg/	['s3://corpora-data-dev/0cfab2d4-1b79-444e-8cbe-2ca9671ca85e/local.h5ad', 's3://hosted-cellxgene-dev/0cfab2d4-1b79-444e-8cbe-2ca9671ca85e.cxg/', 's3://corpora-data-dev/0cfab2d4-1b79-444e-8cbe-2ca9671ca85e/local.rds']
149	24066994-8183-488d-b037-ef6bb524af39	Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: SFG oligodendrocyte	['Homo sapiens']	['superior frontal gyrus']	["10x 3' v2"]	['male']	15772	https://cellxgene.dev.single-cell.czi.technology/e/kampmann_SFG_Oligo.cxg/	['s3://corpora-data-dev/2613887b-d017-4a11-ac0a-6c0b61e6bb77/local.rds', 's3://hosted-cellxgene-dev/2613887b-d017-4a11-ac0a-6c0b61e6bb77.cxg/', 's3://corpora-data-dev/2613887b-d017-4a11-ac0a-6c0b61e6bb77/local.h5ad']
150	51f476f7-b24d-42f3-8871-7dab3fa35e96	74 years old female - Airway Wash (4 days post-intubation)	['Homo sapiens']	['respiratory airway']	["10x 3' v3"]	['female']	4147	https://cellxgene.dev.single-cell.czi.technology/e/51f476f7-b24d-42f3-8871-7dab3fa35e96.cxg/	['s3://corpora-data-dev/f802d28d-020c-44b5-8417-ef51187f2f01/local.h5ad', 's3://hosted-cellxgene-dev/f802d28d-020c-44b5-8417-ef51187f2f01.cxg/', 's3://corpora-data-dev/f802d28d-020c-44b5-8417-ef51187f2f01/local.rds']
151	2a498ace-872a-4935-984b-1afa70fd9886	PBMC	['Homo sapiens']	['blood']	["10x 5' v1"]	['female', 'male']	422220	https://cellxgene.dev.single-cell.czi.technology/e/2a498ace-872a-4935-984b-1afa70fd9886.cxg/	['s3://corpora-data-dev/2a498ace-872a-4935-984b-1afa70fd9886/local.h5ad', 's3://hosted-cellxgene-dev/2a498ace-872a-4935-984b-1afa70fd9886.cxg/', 's3://corpora-data-dev/2a498ace-872a-4935-984b-1afa70fd9886/local.rds']
152	edc8d3fe-153c-4e3d-8be0-2108d30f8d70	Airway	['Homo sapiens']	['bronchus', 'nasal cavity', 'trachea']	["10x 5' v1", "10x 5' v2"]	['female', 'male']	236977	https://cellxgene.dev.single-cell.czi.technology/e/edc8d3fe-153c-4e3d-8be0-2108d30f8d70.cxg/	['s3://hosted-cellxgene-dev/edc8d3fe-153c-4e3d-8be0-2108d30f8d70.cxg/', 's3://corpora-data-dev/edc8d3fe-153c-4e3d-8be0-2108d30f8d70/local.h5ad', 's3://corpora-data-dev/edc8d3fe-153c-4e3d-8be0-2108d30f8d70/local.rds']
153	257adc73-8152-414b-a2c7-73861b8e0c0a	Molecular, spatial and projection diversity of neurons in primary motor cortex revealed by in situ single-cell transcriptomics	['Mus musculus']	['primary motor cortex']	['MERFISH']	['male']	276556	https://cellxgene.dev.single-cell.czi.technology/e/257adc73-8152-414b-a2c7-73861b8e0c0a.cxg/	['s3://corpora-data-dev/0742487c-bc59-45fb-be3b-cda34497bf0e/local.h5ad', 's3://hosted-cellxgene-dev/0742487c-bc59-45fb-be3b-cda34497bf0e.cxg/', 's3://corpora-data-dev/0742487c-bc59-45fb-be3b-cda34497bf0e/local.rds']
154	2491629a-bde0-46ad-a073-e34fcb516857	Large intestine - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x	['Mus musculus']	['large intestine']	['Smart-seq2']	['female', 'male']	8311	https://cellxgene.dev.single-cell.czi.technology/e/2491629a-bde0-46ad-a073-e34fcb516857.cxg/	['s3://corpora-data-dev/8522f5d3-ed24-44c3-b79e-82f724e9a7eb/local.rds', 's3://hosted-cellxgene-dev/8522f5d3-ed24-44c3-b79e-82f724e9a7eb.cxg/', 's3://corpora-data-dev/8522f5d3-ed24-44c3-b79e-82f724e9a7eb/local.h5ad']
155	79a44f62-811f-4a2f-89c7-9db3512274c5	Spatial transcriptomics in mouse: Puck_191223_21	['Mus musculus']	['kidney']	['Slide-seq']	['male']	23204	https://cellxgene.dev.single-cell.czi.technology/e/79a44f62-811f-4a2f-89c7-9db3512274c5.cxg/	['s3://corpora-data-dev/79a44f62-811f-4a2f-89c7-9db3512274c5/local.h5ad', 's3://hosted-cellxgene-dev/79a44f62-811f-4a2f-89c7-9db3512274c5.cxg/', 's3://corpora-data-dev/79a44f62-811f-4a2f-89c7-9db3512274c5/local.rds']
156	ed9e9f96-4f08-49d2-bef5-b2c29adf3edc	66 years old female - Fresh PBMCs (4 days post-intubation)	['Homo sapiens']	['blood']	["10x 3' v3"]	['female']	5696	https://cellxgene.dev.single-cell.czi.technology/e/ed9e9f96-4f08-49d2-bef5-b2c29adf3edc.cxg/	['s3://corpora-data-dev/0b696cf4-513e-4e59-b6ac-78d76409e6f8/local.h5ad', 's3://hosted-cellxgene-dev/0b696cf4-513e-4e59-b6ac-78d76409e6f8.cxg/', 's3://corpora-data-dev/0b696cf4-513e-4e59-b6ac-78d76409e6f8/local.rds']
157	db59611b-42de-4035-93aa-1ed39f38b467	49 years old male - Fresh PBMCs (2 days post-intubation)	['Homo sapiens']	['blood']	["10x 3' v3"]	['male']	11574	https://cellxgene.dev.single-cell.czi.technology/e/db59611b-42de-4035-93aa-1ed39f38b467.cxg/	['s3://corpora-data-dev/8745cdc3-6709-45d3-9eb9-ca781a3ed2a5/local.h5ad', 's3://hosted-cellxgene-dev/8745cdc3-6709-45d3-9eb9-ca781a3ed2a5.cxg/', 's3://corpora-data-dev/8745cdc3-6709-45d3-9eb9-ca781a3ed2a5/local.rds']
158	6cda3b13-7257-45b9-ac20-0a7e6697e4f2	scRNA-seq data analysis of HUVECs treated with high glucose and TNFα	['Homo sapiens']	['endothelial cell (cell culture)']	["10x 3' v2"]	['unknown']	59605	https://cellxgene.dev.single-cell.czi.technology/e/6cda3b13-7257-45b9-ac20-0a7e6697e4f2.cxg/	['s3://hosted-cellxgene-dev/043237f3-ad4a-4bac-a661-c6c4a04ae8f8.cxg/', 's3://corpora-data-dev/043237f3-ad4a-4bac-a661-c6c4a04ae8f8/local.h5ad', 's3://corpora-data-dev/043237f3-ad4a-4bac-a661-c6c4a04ae8f8/local.rds']
